Mark, Crank_target, ParkMode, MG1Anglemeasuredrad, MG1_Speed_Measured, MG1TorquemeasuredNm, Crankangle, MG2_Torque, MG2Speed, ThresholdTorque_Nm, ThresholdSpeed_rpm, ParkPosition_rad, VminAcceleration_Kmh, VminDeceleration_Kmh, C_MG1_Park_Nm_radps, K_MG1_Park_Nm_rad, ParkMaxTorque_Nm, SupportLevel, CruiseControlSpeed, Front_Brake_On, Rear_Brake_On, MG1_target_spd_rpm, MG1_target_trq_A, MG1_mode, MG2_target_trq_A, Kalman_states[1], Kalman_states[2], Kalman_states[3], Kalman_states[4], Kalman_states[5], Kalman_states[6], Kalman_states[7], Kalman_states[8], Kalman_states[9], Kalman_states[10], V_bike_kmh, Crank_speed_rads, Crank_torque_Nm_filt, now, ts1, ts2, ts3, ts4, activation_time, rt_reset, overflowed, 
0, 70, 0, 1.439, 97.0752, 0.102, 4.332, 0.035, 18.6611, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 923.307, -0, 1, -6.85416, 779.422, 484.761, 26.831, 6.76288, 2.66677, 0.0712028, 8.96908, 0, 0, 0, 21.6527, 0.0356208, 1.36745e-23, 776.068127, 776.068143, 776.068236, 776.068238, 776.068239, 742.307127, 0, 0, 
0, 70, 0, 4.843, 95.295, 0.126, 4.332, 0.07, 18.3469, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 907.438, -0, 1, -6.34114, 781.982, 485.425, 25.8335, 6.64053, 3.77549, 0.110448, 10.113, 0, 0, 0, 21.5637, 0.0689162, 3.46327e-24, 776.168127, 776.168143, 776.168236, 776.168239, 776.168239, 742.307127, 0, 0, 
0, 70, 0, 1.832, 93.5147, 0.142, 4.34, -0.095, 18.2841, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 895.379, 0, 1, -6.64374, 784.5, 486.068, 25.2753, 6.46902, 3.42677, 0.105975, 12.229, 0, 0, 0, 21.5491, 0.00658403, 6.65994e-25, 776.268126, 776.268143, 776.268236, 776.268238, 776.268239, 742.307127, 0, 0, 
0, 70, 0, 4.974, 94.5619, 0.104, 4.336, 0.005, 17.9909, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 900.199, -0, 1, -6.63231, 787.004, 486.703, 24.8856, 6.33325, 4.33072, 0.145712, 12.9149, 0, 0, 0, 21.3385, 0.0598072, 1.10851e-25, 776.368126, 776.368143, 776.368237, 776.368239, 776.368240, 742.307127, 0, 0, 
0, 70, 0, 1.963, 92.7817, 0.111, 4.351, 0.035, 17.8233, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 881.709, 0, 1, -6.42283, 789.52, 487.354, 24.9921, 6.33429, 2.92907, 0.110568, 9.87475, 0, 0, 0, 20.9106, 0.141294, 1.66005e-26, 776.468127, 776.468144, 776.468237, 776.468240, 776.468240, 742.307127, 0, 0, 
0, 70, 0, 4.843, 89.8495, 0.115, 4.371, -0.035, 17.8024, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 855.107, 0, 1, -5.89913, 791.98, 487.998, 24.6412, 6.32112, 3.07348, 0.0831994, 7.90485, 0, 0, 0, 20.6426, 0.0819748, 2.25642e-27, 776.568126, 776.568142, 776.568235, 776.568237, 776.568238, 742.307127, 0, 0, 
0, 70, 0, 1.178, 87.8599, 0.153, 4.384, 0.145, 17.572, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 1, 0, 837.92, 0, 1, -6.36914, 794.352, 488.63, 23.9134, 6.27029, 3.40118, 0.102148, 7.4303, 0, 0, 0, 20.5944, 0.148088, 2.75031e-28, 776.668127, 776.668143, 776.668237, 776.668239, 776.668240, 742.307127, 0, 0, 
0, 70, 0, 3.665, 86.8127, 0.108, 4.417, -0.065, 17.1531, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 830.596, 0, 1, -5.77501, 796.679, 489.266, 23.3337, 6.27437, 3.70948, 0.110913, 5.58542, 0, 0, 0, 20.4165, 0.20262, 2.87096e-29, 776.768127, 776.768160, 776.768300, 776.768302, 776.768302, 742.307127, 0, 0, 
0, 70, 0, 0, 86.6032, 0.112, 4.467, -0.11, 16.9437, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 823.156, -0, 1, -4.94465, 799.002, 489.93, 23.0708, 6.42578, 3.98746, 0.135883, 0.401293, 0, 0, 0, 19.9787, 0.421437, 2.18111e-30, 776.868127, 776.868144, 776.868238, 776.868240, 776.868241, 742.307127, 0, 0, 
0, 70, 0, 2.225, 83.2522, 0.085, 4.528, 0.105, 16.8808, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 1, 791.005, -0, 1, -3.87851, 801.292, 490.62, 22.9633, 6.66452, 2.88546, 0.0946691, -5.89689, 0, 0, 0, 19.6415, 0.514195, 4.26035e-33, 776.968134, 776.968152, 776.968269, 776.968271, 776.968272, 742.307127, 0, 0, 
0, 70, 0, 4.188, 80.8437, 0.111, 4.615, 0.025, 16.6086, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 770.533, 0, 1, -3.05907, 803.488, 491.33, 22.186, 6.93598, 3.4384, 0.0974777, -11.5758, 0, 0, 0, 19.6095, 0.692143, -4.38899e-32, 777.068126, 777.068143, 777.068236, 777.068239, 777.068239, 742.307127, 0, 0, 
0, 70, 0, 6.021, 80.2153, 0.12, 4.77, 0.07, 16.085, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 1, 0, 767.162, 0, 1, -1.57078, 805.627, 492.11, 21.4844, 7.47398, 3.55542, 0.116845, -22.9942, 0, 0, 0, 19.532, 1.09937, -1.2108e-32, 777.168127, 777.168143, 777.168236, 777.168239, 777.168239, 742.307127, 0, 0, 
0, 70, 0, 1.57, 80.0059, 0.126, 5.006, -0.05, 16.2525, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 760.575, -0, 1, 0.063082, 807.764, 493.051, 21.2967, 8.62107, 3.5215, 0.128033, -47.4315, 0, 0, 0, 19.1333, 1.99043, -2.40933e-33, 777.268133, 777.268150, 777.268245, 777.268247, 777.268248, 742.307127, 0, 0, 
0, 70, 0, 3.141, 77.8068, 0.077, 5.286, -0.125, 16.1478, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 738.202, 0, 1, 0.00969378, 809.885, 494.13, 21.17, 10.0556, 3.17766, 0.104285, -73.3364, 0, 0, 0, 19.0705, 2.56706, -4.09713e-34, 777.368126, 777.368143, 777.368238, 777.368240, 777.368241, 742.307127, 0, 0, 
0, 70, 0, 4.581, 76.1313, 0.131, 5.581, -0.055, 16.1897, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 727.55, 0, 1, 0.00150463, 811.941, 495.295, 20.6983, 11.3564, 3.31956, 0.10942, -88.9448, 0, 0, 0, 18.9884, 3.15251, -6.24358e-35, 777.468127, 777.468143, 777.468238, 777.468240, 777.468240, 742.307127, 0, 0, 
0, 70, 0, 6.021, 76.1313, 0.1, 5.775, -0.085, 16.1268, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 726.36, -0, 1, 0.000210369, 813.969, 496.322, 20.1567, 11.3976, 4.15293, 0.13431, -67.2742, 0, 0, 0, 18.7419, 2.53596, -8.6354e-36, 777.568132, 777.568156, 777.568289, 777.568291, 777.568292, 742.307127, 0, 0, 
0, 70, 0, 1.047, 74.4557, 0.101, 5.897, -0.02, 15.8127, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 708.882, -0, 1, 2.65379e-05, 815.996, 497.117, 20.2302, 10.1092, 2.99729, 0.108932, -16.8165, 0, 0, 0, 18.5799, 1.42578, -1.07518e-36, 777.668127, 777.668143, 777.668238, 777.668240, 777.668241, 742.307127, 0, 0, 
0, 70, 0, 2.225, 72.9897, 0.112, 5.947, -0.015, 15.4985, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 696.326, -0, 1, 2.92158e-06, 817.974, 497.727, 19.8102, 8.19753, 3.29036, 0.10256, 37.288, 0, 0, 0, 18.2275, 1.02429, -1.16068e-37, 777.768128, 777.768144, 777.768238, 777.768240, 777.768241, 742.307127, 0, 0, 
0, 70, 0, 3.272, 71.1047, 0.105, 5.967, 0.165, 15.31, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 675.734, -0, 1, -1.48587, 819.905, 498.184, 19.3841, 6.11482, 3.21359, 0.102756, 82.3998, 0, 0, 0, 18.0085, 0.38437, -9.57655e-39, 777.868127, 777.868143, 777.868238, 777.868240, 777.868241, 742.307127, 0, 0, 
0, 70, 0, 3.926, 69.0103, 0.113, 6.015, -0.035, 15.3938, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 658.836, -0, 1, -5.53806, 821.78, 498.589, 18.9251, 4.52015, 3.02832, 0.0894293, 103.379, 0, 0, 0, 17.9159, 0.147158, -2.2501e-40, 777.968133, 777.968160, 777.968296, 777.968298, 777.968298, 742.307127, 0, 0, 
0, 70, 0, 4.712, 68.6962, 0.114, 6.045, 0.015, 15.6242, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 1, 0, 654.08, -0, 1, -5.30488, 823.61, 499.034, 18.3478, 3.78205, 3.83944, 0.127091, 97.051, 0, 0, 0, 18.0532, 0.381755, 1.36207e-40, 778.068127, 778.068143, 778.068237, 778.068239, 778.068240, 742.307127, 0, 0, 
0, 70, 0, 5.235, 68.5914, 0.146, 6.128, 0.125, 15.4776, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 1, 659.622, -0, 1, -4.13, 825.435, 499.555, 18.1931, 3.84947, 3.32346, 0.124355, 71.288, 0, 0, 0, 18.2001, 0.468759, 4.19508e-41, 778.168127, 778.168143, 778.168236, 778.168239, 778.168239, 742.307127, 0, 0, 
0, 70, 0, 6.021, 70.267, 0.126, 0.038, -0.115, 15.2263, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 673.505, 0, 1, -2.88157, 827.294, 500.261, 18.2149, 5.00566, 3.96211, 0.142826, 23.1719, 0, 0, 0, 18.0762, 1.08078, 8.67524e-42, 778.268127, 778.268143, 778.268237, 778.268239, 778.268239, 742.307127, 0, 0, 
0, 70, 0, 0.523, 69.4292, 0.113, 0.446, 0.175, 15.3938, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 1, 0, 663.103, 0, 1, 0.145705, 829.187, 501.366, 18.6537, 7.93425, 2.64558, 0.0998438, -59.8348, 0, 0, 0, 17.8951, 2.8511, 1.50926e-42, 778.368126, 778.368142, 778.368236, 778.368238, 778.368239, 742.307127, 0, 0, 
0, 70, 0, 1.178, 68.1726, 0.129, 0.913, 0.135, 15.5195, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 653.455, 0, 1, 0.0207316, 831.044, 502.82, 18.5063, 11.6752, 3.08043, 0.0893554, -142.49, 0, 0, 0, 18.4035, 4.71876, 2.34126e-43, 778.468138, 778.468155, 778.468272, 778.468274, 778.468274, 742.307127, 0, 0, 
0, 70, 0, 1.963, 71.3142, 0.174, 1.631, 0.11, 14.7236, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 684.679, 0, 1, 0.00295408, 832.88, 504.579, 18.1624, 15.6862, 4.70959, 0.194197, -212.968, 0, 0, 0, 17.6253, 5.32034, 0.00370553, 778.568126, 778.568142, 778.568236, 778.568238, 778.568238, 742.307127, 0, 0, 
0, 70, 0, 2.617, 70.267, 0.265, 2.315, 0.245, 14.7655, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 634.452, -0, 1, 0.000377519, 834.722, 506.585, 18.7444, 19.3491, 12.2586, 0.729395, -254.755, 0, 0, 0, 17.1578, 7.74771, 1.84585, 778.668136, 778.668163, 778.668279, 778.668281, 778.668281, 742.307127, 0, 0, 
0, 70, 0, 2.879, 60.528, 0.608, 2.904, 2.35, 14.4723, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 1, 1, 603.377, -0, 1, 3.1178, 836.524, 508.436, 17.9888, 20.6643, 5.27072, 0.0714097, -224.165, 0, 0, 0, 16.805, 6.39441, 10.0427, 778.768127, 778.768144, 778.768237, 778.768239, 778.768240, 742.307127, 0, 0, 
0, 70, 0, 2.487, 57.91, 1.477, 3.397, 0.52, 14.2838, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 575.856, 0, 1, -0.749395, 838.085, 509.9, 16.7893, 19.207, 24.9343, 1.10335, -128.965, 0, 0, 0, 16.7226, 5.31199, 10.4534, 778.868126, 778.868143, 778.868236, 778.868238, 778.868239, 742.307127, 0, 0, 
0, 70, 0, 1.963, 58.8525, 1.921, 3.899, 8.795, 14.2419, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 575.054, 0, 1, 10.2829, 839.58, 511.15, 15.4244, 16.8619, 43.8586, 1.75448, -31.5642, 0, 0, 0, 17.5825, 5.01556, 34.8171, 778.968126, 778.968142, 778.968236, 778.968238, 778.968239, 742.307127, 0, 0, 
0, 70, 0, 2.094, 66.8112, 1.742, 4.413, 18.31, 14.1162, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 628.95, -0, 1, 20.9446, 841.213, 512.302, 15.6288, 14.6001, 53.8752, 2.05508, 40.7336, 0, 0, 0, 15.969, 4.75924, 49.234, 779.068127, 779.068143, 779.068237, 779.068239, 779.068239, 742.307127, 0, 0, 
0, 70, 0, 2.356, 61.1563, 0.74, 5.015, 20.87, 14.2, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 1, 0, 523.599, -0, 1, 24, 842.999, 513.65, 17.0919, 13.9461, 42.0385, 1.32436, 52.565, 0, 0, 0, 16.239, 5.50707, 48.4745, 779.168125, 779.168142, 779.168235, 779.168238, 779.168238, 742.307127, 0, 0, 
0, 70, 0, 1.701, 54.7684, 0.675, 5.689, 16.88, 13.9696, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 537.084, 0, 1, 18.163, 844.577, 515.222, 16.29, 14.5705, 20.3887, 0.508608, 25.2073, 0, 0, 0, 16.3963, 6.61231, 18.5641, 779.268127, 779.268144, 779.268272, 779.268275, 779.268275, 742.307127, 0, 0, 
0, 70, 0, 0.916, 54.559, 1.279, 6.216, 3.785, 14.0534, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 549.734, 0, 1, 3.89433, 845.993, 516.731, 14.5993, 14.6788, 22.0761, 0.886976, 18.8007, 0, 0, 0, 16.3619, 6.28364, 12.1745, 779.368127, 779.368143, 779.368238, 779.368240, 779.368241, 742.307127, 0, 0, 
0, 70, 0, 0.13, 53.9307, 2.127, 0.479, 7.095, 13.823, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 549.954, 0, 1, 8.51235, 847.451, 518.109, 14.8436, 14.2035, 38.9338, 1.60023, 30.5561, 0, 0, 0, 16.4619, 5.07924, 29.713, 779.468131, 779.468148, 779.468242, 779.468244, 779.468245, 742.307127, 0, 0, 
0, 70, 0, 6.021, 58.3289, 1.83, 0.983, 16.865, 14.4723, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 1, 0, 553.828, 0, 1, 19.618, 848.958, 519.43, 14.5323, 13.6763, 60.6424, 2.2057, 43.849, 0, 0, 0, 16.3428, 5.40488, 53.0758, 779.568126, 779.568143, 779.568236, 779.568238, 779.568238, 742.307127, 0, 0, 
0, 70, 0, 5.759, 60.6327, 1.26, 1.675, 21.245, 15.1844, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 549.687, 0, 1, 24, 850.556, 520.886, 15.5288, 14.0369, 50.4127, 1.81755, 28.7994, 0, 0, 0, 16.9802, 5.42878, 46.1526, 779.668127, 779.668143, 779.668237, 779.668239, 779.668240, 742.307127, 0, 0, 
0, 70, 0, 5.628, 61.0516, 0.82, 2.45, 19.2, 15.6451, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 585.224, -0, 1, 21.7364, 852.205, 522.673, 15.759, 15.8963, 30.2602, 0.887133, -23.0686, 0, 0, 0, 17.8983, 7.58652, 33.1964, 779.768127, 779.768144, 779.768237, 779.768239, 779.768239, 742.307127, 0, 0, 
0, 70, 0, 5.759, 64.1932, 1.277, 3.055, 8.585, 15.0378, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 1, 651.348, -0, 1, 8.97878, 853.902, 524.502, 16.3398, 17.2714, 21.6585, 0.792753, -49.8236, 0, 0, 0, 17.9973, 7.46671, 17.6547, 779.868129, 779.868145, 779.868290, 779.868293, 779.868293, 742.307127, 0, 0, 
0, 70, 0, 6.021, 67.1254, 1.894, 3.603, 6.62, 15.2472, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 657.199, 0, 1, 7.22504, 855.652, 526.059, 17.2892, 16.8463, 41.9348, 1.81614, -22.0762, 0, 0, 0, 17.854, 5.3693, 29.1434, 779.968127, 779.968143, 779.968237, 779.968247, 779.968247, 742.307127, 0, 0, 
0, 70, 0, 0.261, 70.267, 2.205, 4.126, 17.785, 15.9802, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 652.821, -0, 1, 20.8213, 857.452, 527.486, 17.7505, 15.8744, 56.9213, 2.27839, 15.5749, 0, 0, 0, 17.7892, 5.45294, 50.81, 780.068127, 780.068144, 780.068239, 780.068241, 780.068242, 742.307127, 0, 0, 
0, 70, 0, 1.047, 70.8953, 1.402, 4.786, 21.34, 15.5823, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 1, 639.998, 0, 1, 24, 859.321, 528.985, 17.9162, 15.5626, 56.5911, 1.87681, 26.5179, 0, 0, 0, 18.2219, 5.56279, 62.4847, 780.168127, 780.168143, 780.168237, 780.168240, 780.168240, 742.307127, 0, 0, 
0, 70, 0, 2.094, 70.7906, 0.602, 5.495, 21.485, 15.4985, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 673.229, 0, 1, 23.8124, 861.272, 530.706, 18.4631, 16.3409, 29.7624, 0.734177, 3.66181, 0, 0, 0, 18.3083, 7.02862, 37.9382, 780.268126, 780.268142, 780.268248, 780.268251, 780.268251, 742.307127, 0, 0, 
0, 70, 0, 2.748, 67.9631, 1.301, 6.083, 8.7, 15.7499, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 1, 679.851, -0, 1, 9.04291, 863.17, 532.449, 19.1222, 16.8724, 18.935, 0.772076, -8.81028, 0, 0, 0, 18.0221, 6.87433, 11.1896, 780.368126, 780.368142, 780.368236, 780.368238, 780.368238, 742.307127, 0, 0, 
0, 70, 0, 3.272, 66.2876, 2.235, 0.376, 4.855, 15.6242, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 661.192, 0, 1, 6.28504, 864.952, 534.003, 18.3137, 16.3654, 42.1766, 1.76049, 10.7288, 0, 0, 0, 18.2094, 5.5142, 29.3637, 780.468127, 780.468143, 780.468237, 780.468239, 780.468240, 742.307127, 0, 0, 
0, 70, 0, 3.796, 69.3245, 2.5, 0.924, 16.84, 16.1059, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 669.803, 0, 1, 19.5386, 866.723, 535.48, 17.751, 15.6936, 66.6747, 2.61074, 33.2814, 0, 0, 0, 18.088, 5.78646, 56.5699, 780.568125, 780.568141, 780.568235, 780.568237, 780.568238, 742.307127, 0, 0, 
0, 70, 0, 4.712, 73.8274, 1.735, 1.588, 21.105, 16.0221, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 665.621, 0, 1, 24, 868.624, 537.014, 18.1887, 15.5555, 69.2131, 2.46064, 36.5664, 0, 0, 0, 18.3522, 5.61819, 67.5292, 780.668137, 780.668154, 780.668292, 780.668294, 780.668295, 742.307127, 0, 0, 
0, 70, 0, 5.89, 74.9793, 0.707, 2.334, 20.94, 15.9174, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 679.217, -0, 1, 24, 870.63, 538.815, 19.2753, 16.7119, 40.858, 1.26926, 2.71508, 0, 0, 0, 18.5044, 7.27884, 45.4844, 780.768129, 780.768146, 780.768241, 780.768243, 780.768244, 742.307127, 0, 0, 
0, 70, 0, 0.523, 68.8009, 1.32, 2.976, 12.865, 15.6451, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 693.6, 0, 1, 13.8468, 872.596, 540.674, 19.5494, 17.6619, 18.841, 0.650375, -19.5752, 0, 0, 0, 18.3232, 7.32911, 19.0009, 780.868127, 780.868143, 780.868237, 780.868239, 780.868239, 742.307127, 0, 0, 
0, 70, 0, 1.178, 67.8584, 2.432, 3.528, 3.86, 15.7499, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 679.729, -0, 1, 4.20876, 874.418, 542.284, 18.7416, 17.11, 43.7647, 1.7882, 4.134, 0, 0, 0, 18.2718, 5.71181, 31.9567, 780.968126, 780.968143, 780.968236, 780.968238, 780.968239, 742.307127, 0, 0, 
0, 70, 0, 1.963, 71.9425, 2.42, 4.089, 18.095, 16.3363, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 677.027, 0, 1, 20.7274, 876.236, 543.775, 18.0793, 16.1848, 69.4271, 2.6292, 35.2943, 0, 0, 0, 18.5191, 5.72736, 59.7865, 781.068126, 781.068142, 781.068236, 781.068238, 781.068239, 742.307127, 0, 0, 
0, 70, 0, 3.141, 77.7021, 1.19, 4.773, 21.135, 16.441, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 1, 692.917, -0, 1, 24, 878.209, 545.332, 18.7581, 15.8883, 62.7153, 2.16214, 41.4183, 0, 0, 0, 18.8647, 5.76431, 61.4102, 781.168128, 781.168144, 781.168238, 781.168240, 781.168241, 742.307127, 0, 0, 
0, 70, 0, 4.712, 74.9793, 0.689, 5.511, 21.385, 16.5248, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 714.5, 0, 1, 24, 880.315, 547.144, 20.1177, 16.8381, 24.6336, 0.648979, 9.78585, 0, 0, 0, 19.146, 7.25135, 31.0263, 781.268126, 781.268143, 781.268237, 781.268239, 781.268239, 742.307127, 0, 0, 
0, 70, 0, 5.759, 73.618, 1.468, 6.137, 4.76, 16.3991, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 736.647, 0, 1, 4.89284, 882.317, 548.993, 20.1785, 17.62, 24.4288, 1.00793, -10.2095, 0, 0, 0, 19.053, 7.32363, 14.1993, 781.368127, 781.368155, 781.368294, 781.368296, 781.368297, 742.307127, 0, 0, 
0, 70, 0, 0.523, 73.618, 2.364, 0.448, 7.395, 16.3991, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 727.759, -0, 1, 8.55469, 884.242, 550.644, 19.6452, 17.2608, 49.4762, 2.12368, 6.80956, 0, 0, 0, 19.1214, 5.7376, 35.9531, 781.468127, 781.468144, 781.468237, 781.468239, 781.468239, 742.307127, 0, 0, 
0, 70, 0, 1.963, 77.0737, 2.674, 1.009, 19.895, 16.5038, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 735.206, 0, 1, 22.6975, 886.237, 552.197, 19.5326, 16.5626, 71.4796, 2.72722, 31.9854, 0, 0, 0, 18.823, 5.8934, 65.1719, 781.568127, 781.568143, 781.568236, 781.568238, 781.568239, 742.307127, 0, 0, 
0, 70, 0, 3.534, 79.7965, 1.603, 1.73, 21.19, 16.7342, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 713.946, 0, 1, 24, 888.336, 553.845, 20.2313, 16.5832, 68.8224, 2.37539, 31.3175, 0, 0, 0, 19.1218, 5.90364, 68.9369, 781.668126, 781.668142, 781.668236, 781.668238, 781.668238, 742.307127, 0, 0, 
0, 70, 0, 5.235, 77.2832, 0.727, 2.505, 21.305, 16.4619, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 731.272, 0, 1, 24, 890.495, 555.771, 20.8008, 17.8757, 37.2655, 1.03043, -5.2678, 0, 0, 0, 19.4601, 7.76037, 42.1936, 781.768127, 781.768144, 781.768237, 781.768239, 781.768240, 742.307127, 0, 0, 
0, 70, 0, 0.392, 76.236, 1.608, 3.118, 10.24, 16.5038, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 756.503, -0, 1, 10.8872, 892.552, 557.667, 20.8781, 18.4793, 26.8843, 1.11364, -16.3151, 0, 0, 0, 19.2569, 7.39503, 16.0698, 781.868127, 781.868144, 781.868237, 781.868239, 781.868240, 742.307127, 0, 0, 
0, 70, 0, 1.701, 74.6652, 2.701, 3.71, 7.715, 16.441, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 745.79, -0, 1, 9.12376, 894.542, 559.32, 20.2398, 17.746, 50.9492, 2.15132, 12.164, 0, 0, 0, 19.2719, 5.65511, 38.0015, 781.968126, 781.968142, 781.968297, 781.968299, 781.968300, 742.307127, 0, 0, 
0, 70, 0, 3.141, 79.4823, 2.599, 4.277, 19.22, 16.8599, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 741.532, 0, 1, 22.6563, 896.574, 560.851, 20.0156, 16.6736, 74.1107, 2.7747, 45.8198, 0, 0, 0, 19.22, 5.80795, 67.5144, 782.068127, 782.068143, 782.068239, 782.068241, 782.068241, 742.307127, 0, 0, 
0, 70, 0, 5.235, 82.5192, 0.919, 4.991, 21.19, 16.797, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 742.122, 0, 1, 24, 898.771, 562.535, 20.5599, 16.6922, 58.4268, 1.72593, 41.2513, 0, 0, 0, 19.5485, 6.20338, 65.5033, 782.168126, 782.168143, 782.168238, 782.168240, 782.168241, 742.307127, 0, 0, 
0, 70, 0, 0.654, 77.9115, 0.969, 5.738, 19.84, 16.9646, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 759.768, -0, 1, 21.7165, 900.985, 564.446, 22.0057, 17.7108, 21.7015, 0.669421, 6.76037, 0, 0, 0, 19.6861, 7.55666, 20.0995, 782.268127, 782.268144, 782.268282, 782.268284, 782.268285, 742.307127, 0, 0, 
0, 70, 0, 2.225, 76.6549, 1.91, 0.06, 4.155, 16.6923, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 773.482, -0, 1, 4.62485, 903.041, 566.26, 20.8648, 17.9343, 33.7189, 1.40395, 2.96852, 0, 0, 0, 19.5804, 6.94071, 20.4714, 782.368130, 782.368147, 782.368293, 782.368296, 782.368296, 742.307127, 0, 0, 
0, 70, 0, 3.796, 79.587, 2.25, 0.645, 11.055, 16.8599, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 1, 1, 763.466, 0, 1, 13.2047, 905.099, 567.913, 20.643, 17.3753, 58.7573, 2.34626, 23.1722, 0, 0, 0, 19.4428, 5.70553, 47.5149, 782.468128, 782.468144, 782.468237, 782.468240, 782.468240, 742.307127, 0, 0, 
0, 70, 0, 5.628, 80.2153, 2.221, 1.265, 21.565, 17.4882, 4, 0, 0, 2, 1, 3, 10, 7, 2, 30, 0, 0, 758.159, 0, 1, 24, 907.24, 569.504, 20.9657, 16.7019, 62.969, 2.30235, 42.4467, 0, 0, 0, 19.5509, 5.87613, 60.094, 782.568126, 782.568143, 782.568237, 782.568239, 782.568239, 742.307127, 0, 0, 
